rank,content_id,priority_score,decline_probability,business_value_score,archetype,recommended_action,reason_codes,content_type,main_intent,days_since_last_update,impressions_90d,clicks_90d,ctr,engagement_rate
2897,content_41a872450dc5,0.40935541352665866,0.5844618727667763,0.000773675299717675,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,156,2,1.28,0.0
2898,content_745198d8c5fa,0.40932348884853326,0.5833806115677354,0.003190202503728332,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,7,2146,4,0.19,0.0
2899,content_ba663b76c64b,0.4093173588310754,0.5842812595552151,0.0010682571414160754,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,331,2,0.6,0.0
2900,content_0d3a62dce5e3,0.4092742234483265,0.5837593296456021,0.002142308988016867,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,671,4,0.6,14.29
2901,content_b5c4feda7c40,0.40911689540439855,0.5825774680932153,0.0043755591304928424,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,transactional,20,2728,11,0.4,14.29
2902,content_700061cecdf3,0.4091027758967225,0.5843481726081416,0.00019685023674455873,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,84,1,1.19,0.0
2903,content_361736a1eea9,0.4090483855821565,0.5839702963942061,0.0008972603540409279,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,1036,2,0.19,0.0
2904,content_8047b55b63bd,0.409041374112901,0.584330416179828,3.3609290071352134e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,8,59,0,0.0,0.0
2905,content_1cd4d043f993,0.4089535348639879,0.584047052074584,0.0004019947059304779,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,transactional,104,28,0,0.0,0.0
2906,content_c9fc2aac0673,0.40894940445760125,0.5842072263267325,1.4486762961789714e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,26,0,0.0,0.0
2907,content_9bb9a0584cae,0.4089471592153278,0.5840444009622754,0.00038692847245021657,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,2,0,0.0,0.0
2908,content_d831e97bab46,0.40892650367768907,0.5826841723475022,0.003491943448125104,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,1360,0,0.0,0.0
2909,content_b902936750d5,0.4088107411122476,0.5839209735330597,0.00022019879701920365,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,381,0,0.0,0.0
2910,content_a45145406e5f,0.408798099866289,0.5838750096746689,0.0002853103134028551,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,104,160,0,0.0,0.0
2911,content_455158d1a57c,0.40879082073906786,0.5839841549805099,6.374175703187474e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,12,0,0.0,0.0
2912,content_a56a1c89ab0a,0.40877441645900525,0.5675692003173713,0.038253254122817805,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,commercial,104,32661,65,0.2,1.96
2913,content_b2cb21940b47,0.4086713269086399,0.58349255319386,0.0007551322431265841,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,124,2,1.61,0.0
2914,content_349da7283258,0.4086028362113749,0.5834865240630379,0.0005408978908278778,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,11,1,9.09,0.0
2915,content_f27aa3bffa47,0.4085890362123589,0.5832881648292513,0.0009577361062768066,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,transactional,104,807,2,0.25,0.0
2916,content_9f0c88110232,0.40858766922322076,0.5836138812470443,0.0001931745009658725,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,1,0,0.0,0.0
2917,content_73efbabd83af,0.40845752735846247,0.5835047931010421,1.3907292443318125e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,commercial,20,25,0,0.0,0.0
2918,content_e954c9e72773,0.408438454626307,0.5826808844897173,0.0018727849450164507,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,7,976,1,0.1,14.29
2919,content_e5cbbc8ed6b2,0.4083947253340021,0.5805942733711811,0.006595779913917933,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,commercial,25,7843,6,0.08,0.0
2920,content_724a2783045d,0.40837648509031377,0.5828901267485674,0.0011779878877220392,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,13,187,2,1.07,0.0
2921,content_fcde068b12d7,0.4083278870043794,0.5820652591463095,0.002940685339875865,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,562,2,0.36,0.0
2922,content_a86137c029a4,0.4083195518153495,0.5797854697139379,0.00823241005197696,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,7717,11,0.14,8.33
2923,content_de7e7c07df81,0.40831460073731646,0.5819550737897107,0.0031534969483967656,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,2006,3,0.15,0.0
2924,content_47808e2c16d4,0.4083098345652634,0.5827608885151966,0.0012573753487526468,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,324,2,0.62,20.0
2925,content_d872af5e4d49,0.4083038659740062,0.5832840351149936,1.6804645035676067e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,30,0,0.0,0.0
2926,content_41b9387cdf24,0.40816105841777706,0.5826260755922718,0.0010760183439561383,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,241,5,2.07,0.0
2927,content_83a21bfa1807,0.40815367291794846,0.5829216910189384,0.0003616306823053234,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,8,35,1,2.86,50.0
2928,content_b52e01ba950b,0.40810563230398567,0.5829986090572502,2.2019879701920365e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,39,0,0.0,0.0
2929,content_4daed47d4c91,0.40806893886107226,0.5784441566172734,0.010526764096603025,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,13,2262,23,1.02,3.23
2930,content_f563c3e6ea5d,0.40805464756078186,0.5822628291598697,0.0015688904962434527,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,1375,0,0.0,0.0
2931,content_03311a103622,0.40804690577770975,0.5828411136946635,0.00019375397148434407,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
2932,content_5b60954a7dde,0.4080180855866744,0.5827155776060082,0.00039060420822890283,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,85,1,1.18,0.0
2933,content_e8729b6fec38,0.40795912442329824,0.5740059090042379,0.02051662706777259,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,6570,50,0.76,6.12
2934,content_69e07bfa6f0a,0.40785231319244325,0.581040895237032,0.003745621755069648,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,4618,2,0.04,0.0
2935,content_312067cebcd8,0.40784192890785964,0.5813693528273969,0.002944606428939582,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,772,9,1.17,14.29
2936,content_0c7ff518816e,0.4078188518854063,0.5811106677982399,0.003471281422127983,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,14,1401,1,0.07,0.0
2937,content_438fb51507ea,0.40767667249093587,0.5811817420215679,0.002831510252794419,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,1527,4,0.26,0.0
2938,content_179cf283f9f5,0.4076410284322461,0.5821698981365164,0.0004069991222818887,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,370,0,0.0,0.0
2939,content_efbb569e748d,0.407474403226764,0.5821035585343615,6.374175703187474e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,12,0,0.0,0.0
2940,content_a3a47d734b8a,0.40744858608518714,0.5820659318700137,8.112587258602239e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,15,0,0.0,0.0
2941,content_7cddffe05038,0.4073677892586666,0.5600301113882469,0.05115570428964627,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,transactional,7,38011,127,0.33,0.0
2942,content_cd44b873369f,0.4073212761317688,0.5817204691203658,0.0003898258250425745,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,7,0,0.0,0.0
2943,content_97ded6664747,0.40731401123232347,0.5816628927333117,0.0004999543966842517,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,17,2,11.76,0.0
2944,content_93f25ee7d65d,0.40730498714485525,0.5718405238407597,0.023388734854411668,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,14,10603,51,0.48,5.88
2945,content_0f218ca2462a,0.4072764459978186,0.5811645658823317,0.001537499600621333,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,294,4,1.36,20.0
2946,content_0d634dfc7731,0.4071611423242356,0.5814056037394438,0.0005907323554164344,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,97,1,1.03,0.0
2947,content_c2dfd56f7149,0.40703337778740073,0.580985750871255,0.0011445072584074165,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,104,976,0,0.0,0.0
2948,content_5dffb6753f7d,0.4068296865249911,0.5807906243335828,0.0009208316382773832,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,7,590,0,0.0,0.0
2949,content_e2e11ebffe0b,0.40680005465905833,0.5809651882026533,0.00041474305733685285,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,8,50,0,0.0,0.0
2950,content_a0ef8e0ff439,0.40675495534448575,0.5658422580187024,0.035551249104647076,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,14,22921,64,0.28,5.97
2951,content_08eeb3ea4955,0.40657799505936687,0.5807968992647486,6.721858014270427e-05,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,117,0,0.0,0.0
2952,content_01f07b38039c,0.40657055075876647,0.5808011652200803,3.2450349034408956e-05,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,104,57,0,0.0,0.0
2953,content_e8a468328f1a,0.4065659405144973,0.5808007877695365,1.7963586072619245e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,32,0,0.0,0.0
2954,content_d53208a3d2ae,0.40650053586803675,0.5807140578620209,2.317882073886354e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,5,0,0.0,0.0
2955,content_26127eb687b1,0.40649845824125475,0.5806441095521387,0.0001586051825254339,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,18,1,5.56,100.0
2956,content_5d2f707b88e8,0.4064637087126864,0.5806611992955839,2.8973525923579425e-06,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,navigational,89,6,0,0.0,0.0
2957,content_fd3592295ab3,0.4064426858990162,0.5786038646884227,0.00473326872373445,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,13,2552,5,0.2,14.29
2958,content_5ac91b2d8b38,0.40640574833302046,0.5804091857926066,0.00039772759398634325,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,354,0,0.0,0.0
2959,content_45c48b701376,0.4064026359574856,0.5798478153891653,0.0016972172835665361,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,263,0,0.0,11.11
2960,content_fc34f96731ff,0.4063897083141398,0.5797929986783805,0.0017820307975782216,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,76,0,0.0,0.0
2961,content_8ad4a25c246c,0.40630090707666977,0.5785808589876746,0.004314352617658543,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,transactional,104,1239,6,0.48,13.33
2962,content_af865035b328,0.4062411778481838,0.5800271202916205,0.0007406454801647945,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,99,2,2.02,0.0
2963,content_42452f42c008,0.40622146538944515,0.5802281264767621,0.00020592285237224745,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,23,0,0.0,0.0
2964,content_50099eee4104,0.4061673896233752,0.5801974061560632,9.735104710322687e-05,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,169,0,0.0,0.0
2965,content_aec533ecc99f,0.40615803809158657,0.5745998185743286,0.013127216965188681,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,7083,23,0.32,13.33
2966,content_f324b394c96f,0.4060869406567169,0.5791575310818595,0.0022555629980508343,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,583,9,1.54,0.0
2967,content_c2b6d4935838,0.40605114696908673,0.5798189027111995,0.0005930502374903207,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,101,1,0.99,0.0
2968,content_f71a6b4573d3,0.40602344541974933,0.579807567597676,0.0005271603379203411,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,244,0,0.0,0.0
2969,content_d72fc05ccca7,0.40584624034159805,0.5789512109041753,0.0019346423622510827,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,6,0,0.0,18.18
2970,content_f71b51242c56,0.4057920423787117,0.579379374827963,0.0007549333304587275,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,47,1,2.13,0.0
2971,content_379dd89231c7,0.4057747847799511,0.5794727023618992,0.0004796437554056707,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,162,0,0.0,0.0
2972,content_534ea4f34824,0.40568830453054383,0.5794632396283003,0.0002134559691123781,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,36,0,0.0,0.0
2973,content_f799608fac33,0.4056148370175161,0.5789890528953132,0.001074999969322901,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,7,676,2,0.3,0.0
2974,content_6ff53d928618,0.405595453756912,0.5790597921964428,0.0008453307313402952,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,commercial,104,203,1,0.49,0.0
2975,content_a1a42ba58fbf,0.4055281866073341,0.5792424467622539,0.00019491291252128726,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,4,0,0.0,0.0
2976,content_dfb3be68b7c7,0.405493849920642,0.5792746933574888,5.215234666244297e-06,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,10,0,0.0,0.0
2977,content_956c84e51f49,0.4054766406545182,0.5791425755196699,0.0002561259691644421,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,443,0,0.0,0.0
2978,content_f9e278aebf72,0.40544919502587945,0.5461799238445638,0.07707749444894933,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,transactional,20,33093,149,0.45,4.3
2979,content_2c397ee9fc2b,0.4054467263557427,0.5781122418625069,0.002560523506626427,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,86,0,0.0,0.0
2980,content_474b92beda6f,0.40540750681883647,0.5788727586716373,0.0006552524956346374,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,commercial,104,285,2,0.7,0.0
2981,content_6264e171fb5f,0.40535376929833644,0.5784357003424769,0.0014959301953420615,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,249,0,0.0,12.5
2982,content_12d060c367de,0.4052597986998597,0.5782112950712227,0.0017063071666793233,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,432,2,0.46,0.0
2983,content_b05bf72d3ece,0.40522341879340834,0.5784027968471768,0.0011382033346153562,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,195,3,1.54,0.0
2984,content_662e4aaa9e63,0.4051519514363349,0.5787380881168,0.00011763251524973248,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,64,204,0,0.0,0.0
2985,content_d5a4ba539dbc,0.4051427545849251,0.5572003855289499,0.05034161571553397,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,39724,72,0.18,2.3
2986,content_3cdc1b30d728,0.4051247236934709,0.5787386781180387,2.5496702812749897e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,commercial,20,45,0,0.0,0.0
2987,content_2d52b9444c90,0.4050448216086293,0.5767530428551778,0.0043923053666829175,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,transactional,20,1140,16,1.4,0.0
2988,content_a81639945303,0.4049650619127442,0.578521517018206,0.0,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
2989,content_4cace18c1bfd,0.404864598234651,0.577394252066643,0.0022954059600031186,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,14,2192,3,0.14,25.0
2990,content_403c76bb83b4,0.4048304736623699,0.577845776472511,0.0011281004387074538,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,7,1101,2,0.18,0.0
2991,content_9fc41e4ea334,0.4048075861112616,0.5780471909939574,0.0005818413849715038,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,5,0,0.0,0.0
2992,content_dc742294bac0,0.40471518006739693,0.5780767869914234,0.00020476391133530426,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,21,0,0.0,0.0
2993,content_ca6dfbbaa5ec,0.4046497720676017,0.5779052764655238,0.00038692847245021657,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
2994,content_3b450eb82457,0.40457342238980315,0.5778792429135906,0.0001931745009658725,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
2995,content_e34f363dbf39,0.40454391754309366,0.5647357357434099,0.03076300840902274,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,104,8857,84,0.95,10.14
2996,content_861e335e70fc,0.40453034112704434,0.5776521201088215,0.0005795235028976175,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
2997,content_da4145924178,0.4045231042079403,0.5778889071459467,2.8973525923579425e-06,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,6,0,0.0,0.0
2998,content_e61f3ae17a12,0.40450894553093325,0.5771428019005814,0.0016966140017541111,low_priority,No immediate action,elevated_decline_risk,keyword article,commercial,20,1082,2,0.18,20.0
2999,content_8301ec0f2f68,0.4044995532094685,0.5770587766103052,0.0018613652741828004,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,104,1213,0,0.0,0.0
3000,content_71db03c4c974,0.4044945322604649,0.57684195334818,0.0023505497224630004,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,697,4,0.57,12.5
3001,content_84f914748acc,0.4044792679786284,0.5770956016033522,0.001707822854272928,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,7,1178,3,0.25,0.0
3002,content_3769a1b69016,0.4044703963119455,0.5701802835129737,0.01781399284287982,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,104,9757,35,0.36,0.0
3003,content_c66f2e695f40,0.40416956776561647,0.5771188487879261,0.0006212453802275718,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,commercial,20,73,0,0.0,0.0
3004,content_a4e7c491c25f,0.40394725900023715,0.5723265874854911,0.011062159201311294,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,6393,17,0.27,15.38
3005,content_2869acd96e48,0.40386559014460494,0.5757041304466317,0.0029089961065426858,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,354,0,0.0,0.0
3006,content_97f118816812,0.4038268105635681,0.5736131336380184,0.007658723389850942,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,7,1493,21,1.41,0.0
3007,content_686fa08e4136,0.40375667106626006,0.576712455308529,0.0001931745009658725,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
3008,content_64716cd1e961,0.40364842764021996,0.5764695015486456,0.0003992551872269245,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,7,690,0,0.0,0.0
3009,content_2af097f4fae4,0.40361683816702965,0.5761936213691458,0.0009376773620921113,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,29,1,3.45,0.0
3010,content_28d5efaea9bf,0.403475807530487,0.5754788533660776,0.002135367247442185,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,commercial,104,249,3,1.2,22.22
3011,content_935e3a857b86,0.40345971181320106,0.5611569352660933,0.03549952375645242,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,22805,68,0.3,7.81
3012,content_b27db044b0e6,0.4034068825178595,0.5745459038025721,0.004082499520196902,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,104,2249,7,0.31,10.0
3013,content_24d8b73697f6,0.40336282572477433,0.575887318961539,0.0008056748389903416,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,104,1058,0,0.0,0.0
3014,content_d39a41ec2a0e,0.4033359187845449,0.5761939213476991,5.794705184715885e-07,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
3015,content_ad6aeae9e0a0,0.4033197349181456,0.5757982671714916,0.0008698263270049065,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,commercial,104,912,1,0.11,0.0
3016,content_6677fd6c4ea5,0.40331379960927133,0.575666433683895,0.0011576534351495048,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,transactional,104,1152,2,0.17,0.0
3017,content_6553f210db6d,0.4032993143137891,0.5758472330488411,0.0006875039320011897,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,commercial,104,264,1,0.38,0.0
3018,content_de479c6d77d8,0.4032981181811877,0.5688924382888327,0.016911371263349368,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,5659,41,0.72,7.5
3019,content_e0666cdbf9c3,0.40329449066525175,0.5743281372032741,0.004215982076532797,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,commercial,14,5173,3,0.06,0.0
3020,content_ce9d0e4e4dd2,0.4032917772694061,0.5732054559596428,0.0068265269921872086,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,3854,14,0.36,14.29
3021,content_16faf1fd0e10,0.40317543412269524,0.5758682095252788,0.00022562485000028146,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,57,0,0.0,0.0
3022,content_434a511ae53e,0.403165179526334,0.575800238778219,0.0003500412719358916,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,8,15,1,6.67,0.0
3023,content_bc09378360ac,0.40314616151718663,0.5755777759573739,0.0008057278234163706,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,58,0,0.0,0.0
3024,content_02afcfb9056a,0.4031038706729739,0.5757741713944381,0.00020650232289071903,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,24,0,0.0,0.0
3025,content_3f7dbbd55f0c,0.403075355114092,0.5757658100184851,0.000130960337174579,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,227,0,0.0,0.0
3026,content_33b25855b6d9,0.40306569313236257,0.575546287584182,0.0006109727447838879,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,7,722,0,0.0,0.0
3027,content_b76d7a9a5151,0.40304360852927085,0.5734831517376805,0.005351341042981824,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,104,4362,6,0.14,9.09
3028,content_464f17868335,0.4030133437428884,0.5757330998596184,5.794705184715885e-07,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
3029,content_07b0988606b3,0.4029931380539036,0.5734005177625953,0.005375918733623089,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,transactional,20,1914,17,0.89,10.0
3030,content_41fd9c8c5892,0.4029743940012106,0.5754525248904302,0.0005254219263649263,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,241,0,0.0,0.0
3031,content_d92fe3883103,0.4029606592534918,0.5751972675218012,0.0010752399607698098,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,163,4,2.45,0.0
3032,content_2b1f32ead063,0.4029552781836825,0.5756501490607528,5.794705184715885e-07,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
3033,content_5b1a71c1e749,0.4028807705270893,0.575236913733351,0.0007164363791457169,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,7,904,0,0.0,0.0
3034,content_46f437984262,0.4028765663560161,0.575321699011095,0.0005045901608320244,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,92,25,2,8.0,50.0
3035,content_961ce1c405e1,0.40283081661837666,0.5748915815991644,0.001355698329871937,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,7,0,0.0,0.0
3036,content_0d7f4fecb391,0.4027519224449041,0.5749998573136224,0.0008400744178949988,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,transactional,104,784,0,0.0,0.0
